,Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total,Region
4539,Kendrick Lamar - ELEMENT.,5,,30,,10059,28253,Slovakia
4540,21 Savage - Mr. Right Now,2,,106,,16159,28253,Slovakia
4541,Troye Sivan - WILD,14,,52,,2890,28191,Slovakia
4542,Skippy McDippy - Růže z papíru,1,,132,,28137,28137,Slovakia
4543,Labrinth - Jealous,11,,32,,3399,28123,Slovakia
4544,Drake - Circo Loco,1,,48,,28118,28118,Slovakia
4545,Majk Spirit - Trochu Lásky,3,,83,,11688,28105,Slovakia
4546,mgk - forget me too,2,,81,,16972,28088,Slovakia
4547,Major Lazer - Blow That Smoke,4,,107,,7642,28086,Slovakia
4548,Meek Mill - All Eyes on You,12,,47,,3064,28037,Slovakia
4549,Ektor - Nedává to Smysl,7,,146,,4424,28030,Slovakia
4550,XINDL X - Stedry vecer nastal,1,,184,,28025,28025,Slovakia
4551,58G - 2 brka,1,,193,,28022,28022,Slovakia
4552,Emma Drobna - Vianočný čas,1,,185,,28015,28015,Slovakia
4553,Strapo - Sebaklam,4,,73,,9240,28007,Slovakia
4554,The Weeknd - Opening Night,1,,133,,27940,27940,Slovakia
4555,Sima - Ludra,2,,106,,16129,27917,Slovakia
4556,Majk Spirit - MINDSET,2,,74,,16922,27915,Slovakia
4557,Drake - Spin Bout U,1,,50,,27892,27892,Slovakia
4558,Yael - Loca,1,,146,,27874,27874,Slovakia
4559,Avicii - Levels,3,,23,,15231,27857,Slovakia
4560,ARTHUR - PLEASING,1,,89,,27852,27852,Slovakia
4561,WEN - Pandy,1,,128,,27852,27852,Slovakia
4562,Ben Cristovao - UBER CABRIO,1,,130,,27823,27823,Slovakia
4563,Olivia Rodrigo - obsessed,1,,107,,27812,27812,Slovakia
4564,Metro Boomin - Umbrella,1,,85,,27805,27805,Slovakia
4565,Strapo - Kazateľ,4,,76,,9032,27803,Slovakia
4566,Natalie La Rose - Somebody,8,,16,,5540,27768,Slovakia
4567,Taylor Swift - The Alchemy,1,,137,,27749,27749,Slovakia
4568,Saul - Plán,1,,88,,27741,27741,Slovakia
4569,BTS - ON (Feat. Sia),2,,55,,17720,27728,Slovakia
4570,Kali - Neni Kam,7,,72,,6381,27724,Slovakia
4571,Alesso - Sad Song,3,,96,,10395,27694,Slovakia
4572,DJ Wich - Iná,9,,97,,4201,27658,Slovakia
4573,Yzomandias - chceš to fakt nebo jen asi?,1,,129,,27597,27597,Slovakia
4574,Separ - Keď Ideme Von,6,,68,,7500,27572,Slovakia
4575,Tate McRae - Dear god,1,,116,,27562,27562,Slovakia
4576,P T K - TUFFGUYSTHEME,1,,157,,27545,27545,Slovakia
4577,Future - Claustrophobic,1,,113,,27525,27525,Slovakia
4578,Ján Ambróz - Beťár som parobok – Na Telgárte hrajú,1,,126,,27511,27511,Slovakia
4579,Yzomandias - Kyjev,3,,71,,12404,27496,Slovakia
4580,Miley Cyrus - Rockin' Around The Christmas Tree - Recorded at Spotify Studios NYC,4,,82,,8012,27473,Slovakia
4581,Majk Spirit - CEO,1,,134,,27437,27437,Slovakia
4582,Yzomandias - Ukážu Ti Jak,4,,91,,8755,27422,Slovakia
4583,Post Malone - Im Gonna Be,1,,32,,27409,27409,Slovakia
4584,Calum Scott - You Are The Reason,5,,103,,5711,27391,Slovakia
4585,The Weeknd - Given Up On Me,1,,140,,27344,27344,Slovakia
4586,The Weeknd - Here We Go… Again,1,,64,,27319,27319,Slovakia
4587,Yzomandias - Poď Blíž,4,,75,,9505,27297,Slovakia
4588,Kanye West - Selah,2,,42,,19113,27273,Slovakia
4589,Burl Ives - Rudolph The Red-Nosed Reindeer,4,,71,,8793,27258,Slovakia
4590,Yzomandias - Vyměřenej Čas,1,,65,,27202,27202,Slovakia
4591,Samey - Za Svitu Hviezd,4,,30,,13570,27184,Slovakia
4592,MØ - Kamikaze,15,,64,,2860,27178,Slovakia
4593,Tina - BEJBY BLUE,2,,114,,13829,27094,Slovakia
4594,Chappell Roan - Pink Pony Club,1,,135,,27085,27085,Slovakia
4595,Samey - Mood,4,,34,,13081,27069,Slovakia
4596,The Weeknd - Privilege,3,,21,,15573,27060,Slovakia
4597,Drake - BackOutsideBoyz,1,,55,,27028,27028,Slovakia
4598,Juice WRLD - Misfit,1,,196,,26985,26985,Slovakia
4599,Post Malone - Wow. - Remix,4,,160,,7303,26979,Slovakia
4600,Yzomandias - KÉRKY NA MYM KSICHTĚ,1,,80,,26977,26977,Slovakia
4601,Deepend - Could Be Love,5,,81,,6808,26903,Slovakia
4602,Adam Mišík - OPIUM,1,,141,,26899,26899,Slovakia
4603,Shimmi - SHATY,1,,110,,26895,26895,Slovakia
4604,A$AP Rocky - Tailor Swif,1,,119,,26890,26890,Slovakia
4605,Calin - Podvod (Píseň k filmu Shoky & Morthy: Poslední velká akce),2,,177,,13664,26878,Slovakia
4606,Ektor - Další kámen,2,,108,,14479,26854,Slovakia
4607,"Porsche Boy - fajčím, pijem furt",1,,152,,26852,26852,Slovakia
4608,Yzomandias - Opozice,4,,86,,8855,26834,Slovakia
4609,Marek Ztracený - Vánoce jako dřív,1,,200,,26831,26831,Slovakia
4610,Ariana Grande - Be Alright,13,,84,,2858,26822,Slovakia
4611,Pil C - Tony,4,,38,,11162,26813,Slovakia
4612,Bad Bunny - Dakiti,2,,137,,13530,26795,Slovakia
4613,The Kid LAROI - Not Sober,2,,110,,15254,26793,Slovakia
4614,Konex - HOLA HOLA,2,,77,,16560,26790,Slovakia
4615,Karlo - Ja a moje bejby,1,,121,,26778,26778,Slovakia
4616,The Weeknd - Niagara Falls,1,,149,,26745,26745,Slovakia
4617,Queen - The Show Must Go On - Remastered 2011,4,,138,,7204,26738,Slovakia
4618,Drake - Mob Ties,4,,60,,10023,26735,Slovakia
4619,Kali - Aj keby,1,,81,,26700,26700,Slovakia
4620,"Lana Del Rey - Henry, come on",1,,155,,26692,26692,Slovakia
4621,OneRepublic - West Coast,2,,182,,13350,26689,Slovakia
4622,Viktor Sheen - Rip,2,,36,,16960,26651,Slovakia
4623,WEN - o čom?,1,,69,,26626,26626,Slovakia
4624,Radikal Chef - Drop Lord,3,,71,,11156,26620,Slovakia
4625,Nick Jonas - Right Now,5,,101,,5893,26617,Slovakia
4626,Rytmus - Tlak,7,,50,,6651,26612,Slovakia
4627,Foster The People - Sit Next to Me - Stereotypes Remix,6,,135,,4783,26601,Slovakia
4628,AstralKid22 - HELL,2,,91,,15492,26589,Slovakia
4629,AstralKid22 - PRI SEBE,2,,78,,16727,26573,Slovakia
4630,Lil Yachty - 66,6,,128,,5121,26534,Slovakia
4631,"Tyler, The Creator - LUMBERJACK",2,,128,,15065,26509,Slovakia
4632,Yzomandias - Sny a Noční Můry,4,,34,,11425,26498,Slovakia
4633,System Of A Down - Chop Suey!,12,,120,,3923,26493,Slovakia
4634,Gleb - SWIPE,1,,164,,26493,26493,Slovakia
4635,Luca Brassi10x - Nemôžu ma ojebať,1,,149,,26471,26471,Slovakia
4636,Majk Spirit - F4CK EM ALL,2,,82,,16082,26432,Slovakia
4637,Sophie Francis - Stay Up,5,,119,,5945,26422,Slovakia
4638,Travis Scott - Drugs You Should Try It,1,,139,,26415,26415,Slovakia
4639,Studio Killers - Jenny,2,,146,,13704,26402,Slovakia
4640,Taomi - Citybaby!,2,,64,,15732,26399,Slovakia
4641,Grey - I Miss You,5,,65,,6044,26362,Slovakia
4642,Various Artists - Happy,15,2.0,5,,2191,26355,Slovakia
4643,Karlo - Kurz,1,,134,,26352,26352,Slovakia
4644,Echosmith - Bright,16,,45,,3073,26351,Slovakia
4645,Lil Uzi Vert - Flooded The Face,1,,73,,26350,26350,Slovakia
4646,Yeat - ILUV,1,,109,,26341,26341,Slovakia
4647,Don Toliver - Flocky Flocky,2,,115,,14657,26309,Slovakia
4648,MILION+ - MEGASTAR,2,,39,,16617,26300,Slovakia
4649,Radikal Chef - Wasted,2,,131,,15007,26293,Slovakia
4650,Nik Tendo - SENEZLOB,1,,123,,26274,26274,Slovakia
4651,Eminem - Believe,4,,38,,12465,26264,Slovakia
4652,George Ezra - Paradise,6,,156,,4805,26248,Slovakia
4653,Thirty Seconds To Mars - Walk On Water,7,,91,,4891,26244,Slovakia
4654,Linkin Park - Good Goodbye,6,,54,,8851,26234,Slovakia
4655,mgk - DAYWALKER!,2,,113,,13514,26169,Slovakia
4656,WEN - east side sound,1,,71,,26165,26165,Slovakia
4657,Taylor Swift - Gorgeous,3,,17,,15183,26162,Slovakia
4658,Strapo - Fuckt.,7,,69,,5181,26157,Slovakia
4659,Drake - Privileged Rappers,1,,58,,26155,26155,Slovakia
4660,Nik Tendo - JASNÝ,1,,161,,26150,26150,Slovakia
4661,Migos - T-Shirt,8,,100,,3958,26146,Slovakia
4662,THE MAG - ANDĚL,1,,163,,26124,26124,Slovakia
4663,AstralKid22 - NUM 9,2,,97,,15636,26094,Slovakia
4664,Dollar Prync - Drill párty,1,,89,,26066,26066,Slovakia
4665,Radikal Chef - Single Ako Drake,1,,114,,26060,26060,Slovakia
4666,AlunaGeorge - You Know You Like It - DJ Snake Remix,5,,17,,5754,26047,Slovakia
4667,Saul - Echo,1,,101,,26038,26038,Slovakia
4668,Swae Lee - Won't Be Late,3,,101,,9280,26035,Slovakia
4669,Kevin Gates - Thinking with My Dick,2,,180,,13315,26034,Slovakia
4670,Frank Sinatra - The First Noel - Remastered 1999,4,,78,,8350,26033,Slovakia
4671,¥$ - PROMOTION,1,,141,,26029,26029,Slovakia
4672,Palermo - Vizionár,1,,165,,26022,26022,Slovakia
4673,Dua Lipa - Hotter Than Hell,13,,100,,2595,26021,Slovakia
4674,Taylor Swift - Only The Young - Featured in Miss Americana,2,,75,,14447,25999,Slovakia
4675,Taylor Swift - Style (Taylor's Version),1,,82,,25980,25980,Slovakia
4676,Justin Timberlake - Not a Bad Thing,12,,25,,2770,25973,Slovakia
4677,The Weeknd - Dawn FM,1,,72,,25969,25969,Slovakia
4678,MILION+ - KOMANDO,2,,41,,16212,25943,Slovakia
4679,The Weeknd - I Heard You’re Married,1,,73,,25938,25938,Slovakia
4680,Dua Lipa - These Walls,1,,134,,25935,25935,Slovakia
4681,Stray Kids - S-Class,1,,72,,25914,25914,Slovakia
4682,Majk Spirit - SPIRIT ANIMAL,2,,94,,14826,25892,Slovakia
4683,Lauv - Drugs & The Internet,3,,81,,10988,25885,Slovakia
4684,The Weeknd - Starry Eyes,1,,74,,25867,25867,Slovakia
4685,Twenty One Pilots - Doubt,1,,165,,25864,25864,Slovakia
4686,Raphael - BlockSuperstars,1,,151,,25842,25842,Slovakia
4687,Ariana Grande - the boy is mine,1,,115,,25820,25820,Slovakia
4688,Peter Manos - In My Head,4,,169,,6874,25818,Slovakia
4689,Baby Lasagna - Rim Tim Tagi Dim,1,,137,,25811,25811,Slovakia
4690,Drake - Emotionless,3,,39,,12958,25804,Slovakia
4691,The Vamps - Middle Of The Night,8,,110,,3610,25793,Slovakia
4692,Radikal Chef - Valhalla,3,,79,,10848,25761,Slovakia
4693,Luca Brassi10x - OMW,1,,158,,25702,25702,Slovakia
4694,Kendrick Lamar - heart pt. 6,1,,190,,25695,25695,Slovakia
4695,Red Hot Chili Peppers - Californication,7,,141,,16541,25693,Slovakia
4696,ScurtDae - Back to Life (Birthdae),2,,132,,13894,25646,Slovakia
4697,Avicii - Hold The Line,3,,124,,8968,25616,Slovakia
4698,Little Mix - Love Me Like You,11,,60,,2792,25615,Slovakia
4699,JACKBOYS - GATTI,2,,56,,16255,25610,Slovakia
4700,AC/DC - T.N.T.,1,,171,,25597,25597,Slovakia
4701,Momo - Atlantída,1,,156,,25589,25589,Slovakia
4702,Stray Kids - Come Play (from the series Arcane League of Legends),1,,193,,25544,25544,Slovakia
4703,SZA - The Other Side (from Trolls World Tour),2,,74,,14886,25542,Slovakia
4704,Sima - Taky Aky Si,2,,127,,14624,25517,Slovakia
4705,Cher - DJ Play A Christmas Song,1,,127,,25508,25508,Slovakia
4706,Nerieš - Daun,1,,151,,25492,25492,Slovakia
4707,Shimmi - fatamorgana (HANA),1,,125,,25470,25470,Slovakia
4708,Jessie J - Flashlight,14,,55,,2867,25469,Slovakia
4709,Yzomandias - Boží Mlýny Melou Furt,1,,74,,25446,25446,Slovakia
4710,Drake - Calling For You,1,,78,,25440,25440,Slovakia
4711,Queen - We Are The Champions - Remastered 2011,4,,150,,6760,25432,Slovakia
4712,Dave - Starlight,2,,194,,12881,25389,Slovakia
4713,Alle Farben - Bad Ideas,9,,164,,3210,25377,Slovakia
4714,Ego - HAPPY DAY,1,,52,,25371,25371,Slovakia
4715,Tyla Yaweh - Tommy Lee,2,,112,,13224,25354,Slovakia
4716,Yeat - No morë talk,1,,95,,25345,25345,Slovakia
4717,Drake - Daylight,1,,79,,25339,25339,Slovakia
4718,Taylor Swift - Clara Bow,1,,164,,25332,25332,Slovakia
4719,Big Sean - I Don't Fuck With You,18,,78,,1769,25302,Slovakia
4720,BANKS - Beggin For Thread,12,,40,,2769,25300,Slovakia
4721,Thomas Rhett - Unforgettable,7,,103,,4291,25282,Slovakia
4722,Summer Walker - Girls Need Love,3,,101,,9462,25255,Slovakia
4723,Porsche Boy - mam sa fajn,1,,177,,25252,25252,Slovakia
4724,Kendrick Lamar - dodger blue,1,,196,,25251,25251,Slovakia
4725,Karlo - Vďaka Vám,1,,156,,25243,25243,Slovakia
4726,Morad - Pelele,1,,153,,25240,25240,Slovakia
4727,Taylor Swift - You’re Losing Me (From The Vault),1,,132,,25174,25174,Slovakia
4728,Konex - KILL BILL,2,,94,,15169,25166,Slovakia
4729,Nik Tendo - Nemáme čas,1,,142,,25147,25147,Slovakia
4730,Future - Runnin Outta Time,1,,138,,25121,25121,Slovakia
4731,21 Savage - Ghostface Killers,6,,70,,6460,25109,Slovakia
4732,NEIKED - Better Days (NEIKED x Mae Muller x Polo G),2,,171,,12721,25106,Slovakia
4733,ROSÉ - On The Ground,2,,109,,13601,25093,Slovakia
4734,Kiddly Puff - Sleepy Boi,2,,166,,12550,25062,Slovakia
4735,DMS - Idem C,14,,86,,2415,25048,Slovakia
4736,Lady Gaga - Diggin' My Grave,4,,134,,6768,25047,Slovakia
4737,Radikal Chef - Kľúče,2,,149,,13833,25035,Slovakia
4738,Sadboy4eva - Viac jak ty,2,,187,,12860,25025,Slovakia
4739,Sima - Posledný Krát,1,,109,,25010,25010,Slovakia
4740,HRVY - Personal,5,,105,,5771,24999,Slovakia
4741,Nico & Vinz - In Your Arms,13,,41,,2751,24976,Slovakia
4742,Porsche Boy - jak mam chut,1,,181,,24936,24936,Slovakia
4743,ayokay - Kings of Summer - Single Version,14,,109,,2288,24931,Slovakia
4744,Tommy Richman - DEVIL IS A LIE,1,,170,,24924,24924,Slovakia
4745,Metro Boomin - Around Me,1,,106,,24920,24920,Slovakia
4746,Majself - Keby bola moja,2,,153,,12697,24908,Slovakia
4747,Bazzi - No Way!,3,,102,,9732,24906,Slovakia
4748,David Guetta - Beautiful People,1,,179,,24904,24904,Slovakia
4749,Porsche Boy - SPINAVY HITTT,1,,182,,24904,24904,Slovakia
4750,Gryffin - Heading Home,14,,76,,2824,24898,Slovakia
4751,Rida Radar - Keď Nechcem,2,,71,,14186,24893,Slovakia
4752,Metro Boomin - Metro Spider,1,,107,,24888,24888,Slovakia
4753,Alan Murin - Love,1,,88,,24880,24880,Slovakia
4754,H16 - Robím čo chcem,1,,180,,24878,24878,Slovakia
4755,Post Malone - Reputation,1,,49,,24869,24869,Slovakia
4756,Kanye West - Wash Us In The Blood,2,,95,,14651,24849,Slovakia
4757,Separ - Hejtklub 7,5,,67,,7514,24844,Slovakia
4758,Ego - Runway,3,,58,,10278,24800,Slovakia
4759,Offset - SAY MY GRACE,1,,90,,24798,24798,Slovakia
4760,MILION+ - MILLY,2,,47,,15076,24796,Slovakia
4761,WEN - blök,1,,179,,24793,24793,Slovakia
4762,¥$ - SLIDE,1,,159,,24784,24784,Slovakia
4763,Robin Zoot - Tojo Tojo,2,,98,,14321,24753,Slovakia
4764,P.A.T. - PepaPig,1,,159,,24739,24739,Slovakia
4765,Jeezy - Soul Survivor,1,,183,,24735,24735,Slovakia
4766,Future - Slimed In,1,,143,,24724,24724,Slovakia
4767,Pitbull - Rain Over Me,1,,172,,24721,24721,Slovakia
4768,Kiddly Puff - Thousand Dreams,2,,174,,12450,24707,Slovakia
4769,Bring Me The Horizon - Teardrops,2,,157,,12425,24704,Slovakia
4770,WEN - B.Blanco,1,,53,,24670,24670,Slovakia
4771,ZAYN - Vibez,2,,109,,13837,24669,Slovakia
4772,Saul - Prišli A Zmizli,1,,115,,24641,24641,Slovakia
4773,Ariana Grande - twilight zone,1,,160,,24623,24623,Slovakia
4774,Family of the Year - Hero,17,,81,,1839,24621,Slovakia
4775,Naflexx - Od Srdca Pre Love,3,,98,,8417,24591,Slovakia
4776,Smokepurpp - Nephew,5,,123,,5658,24587,Slovakia
4777,Yzomandias - nedomestikovatelnej,1,,47,,24566,24566,Slovakia
4778,Lady Gaga - Is That Alright?,4,,137,,6602,24557,Slovakia
4779,Dermot Kennedy - Outnumbered,3,,184,,8342,24547,Slovakia
4780,Bastille - Good Grief,12,,86,,3018,24531,Slovakia
4781,Hard Rico - Nikdy jsem nebyl,1,,90,,24523,24523,Slovakia
4782,Liam Payne - For You (With Rita Ora),1,,170,,24523,24523,Slovakia
4783,Eminem - Guilty Conscience 2,1,,199,,24517,24517,Slovakia
4784,Kiddly Puff - Aero,2,,176,,12439,24507,Slovakia
4785,Ed Sheeran - Feels,2,,48,,16128,24504,Slovakia
4786,Juice WRLD - Hear Me Calling,3,,78,,10337,24498,Slovakia
4787,Nik Tendo - BLÁZEN,1,,82,,24480,24480,Slovakia
4788,Little Mix - Sweet Melody,2,,152,,12655,24455,Slovakia
4789,"Bebe Rexha - Baby, I'm Jealous",2,,134,,13133,24438,Slovakia
4790,DMS - Nič,3,,103,,9118,24430,Slovakia
4791,Post Malone - Mourning,1,,93,,24426,24426,Slovakia
4792,Kiddly Puff - Lilly,2,,181,,12434,24411,Slovakia
4793,Rich The Kid - New Freezer,5,,111,,5456,24411,Slovakia
4794,Yzomandias - HELIPORT,1,,50,,24407,24407,Slovakia
4795,Kiddly Puff - Starcall,2,,185,,12432,24398,Slovakia
4796,Kiddly Puff - Fall,2,,186,,12431,24397,Slovakia
4797,Kiddly Puff - Xyz,2,,187,,12431,24393,Slovakia
4798,Zayo - 09 PIS SI,1,,129,,24390,24390,Slovakia
4799,Kiddly Puff - Hoel,2,,182,,12434,24389,Slovakia
4800,Kiddly Puff - Fae,2,,180,,12435,24386,Slovakia
4801,Kiddly Puff - Grille,2,,185,,12433,24382,Slovakia
4802,Kiddly Puff - Lymfo,2,,184,,12433,24381,Slovakia
4803,Kiddly Puff - Wifey,2,,183,,12433,24381,Slovakia
4804,Kiddly Puff - Piece,2,,188,,12432,24380,Slovakia
4805,Kiddly Puff - Ur world,2,,186,,12432,24377,Slovakia
4806,Kiddly Puff - WAE,2,,192,,12431,24376,Slovakia
4807,Taylor Swift - Labyrinth,1,,69,,24374,24374,Slovakia
4808,Dalyb - zvyky,1,,41,,24329,24329,Slovakia
4809,A-Wall - Loverboy,2,,170,,12337,24325,Slovakia
4810,Ego - PUMPA - ORIGINAL VERSION,1,,107,,24303,24303,Slovakia
4811,Separ - Stroskotaný,5,,69,,7461,24303,Slovakia
4812,Kabin Crew - The Spark,1,,196,,24275,24275,Slovakia
4813,Kanye West - Wouldn't Leave,2,,18,,17066,24268,Slovakia
4814,Martin Garrix - Animals - Original Mix,17,,15,,1584,24267,Slovakia
4815,Majk Spirit - Nikto Iný,2,,42,,14402,24251,Slovakia
4816,Drake - Broke Boys,1,,73,,24229,24229,Slovakia
4817,MILION+ - VZDUŠNÝ ZÁMKY,2,,46,,15112,24228,Slovakia
4818,Momo - TY PROTI MNE,1,,171,,24222,24222,Slovakia
4819,Rest - Mike Tyson,2,,107,,13390,24206,Slovakia
4820,Future - TEFLON DON,1,,169,,24203,24203,Slovakia
4821,Rytmus - Skutočne Kvalitný,6,,47,,6846,24199,Slovakia
4822,Pil C - Outro,4,,49,,9495,24198,Slovakia
4823,Linkin Park - Friendly Fire,1,,118,,24142,24142,Slovakia
4824,Post Malone - Lemon Tree,1,,53,,24124,24124,Slovakia
4825,Macklemore & Ryan Lewis - Thrift Shop,1,,191,,24115,24115,Slovakia
4826,Lorde - Homemade Dynamite - REMIX,4,,71,,7054,24096,Slovakia
4827,Konex - NFS,2,,58,,14968,24092,Slovakia
4828,P T K - PTK OG,1,,153,,24052,24052,Slovakia
4829,Rita Ora - I Will Never Let You Down,10,,27,,2571,24050,Slovakia
4830,DJ Prod - Ked sme spolu,1,,108,,24027,24027,Slovakia
4831,Ego - SME S5,1,,69,,24020,24020,Slovakia
4832,Yzomandias - KRYSY,1,,52,,24020,24020,Slovakia
4833,¥$ - KING,1,,131,,24008,24008,Slovakia
4834,Dagny - Backbeat,12,,86,,2370,23940,Slovakia
4835,DMS - HUHU chant,1,,97,,23928,23928,Slovakia
4836,"Luca Brassi10x - Robiť love, jebať slávu",1,,181,,23904,23904,Slovakia
4837,Dean Lewis - 7 Minutes,3,,112,,9119,23903,Slovakia
4838,Frayer Flexking - VICTORIA,1,,177,,23901,23901,Slovakia
4839,WEN - za nami,1,,96,,23890,23890,Slovakia
4840,Smash Mouth - All Star,12,,165,,3231,23874,Slovakia
4841,Majk Spirit - realMan,1,,148,,23869,23869,Slovakia
4842,Yzomandias - Kolikrát Ještě?,1,,84,,23864,23864,Slovakia
4843,"Saul - Chaos, Teraz",1,,122,,23861,23861,Slovakia
4844,Kakauko King - vanilla,1,,49,,23853,23853,Slovakia
4845,Travis Scott - Watch,3,,54,,9677,23850,Slovakia
4846,Yeat - Lyfestylë,1,,131,,23849,23849,Slovakia
4847,MilleniumKid - Vielleicht Vielleicht,1,,189,,23840,23840,Slovakia
4848,Alan Walker - The Spectre,7,,135,,3558,23834,Slovakia
4849,Central Cee - CRG,1,,184,,23825,23825,Slovakia
4850,Pavol Habera - Je to vo hviezdach,1,,193,,23820,23820,Slovakia
4851,Nik Tendo - STALO :( SE,1,,90,,23817,23817,Slovakia
4852,Yzomandias - NIKDY UŽ NEBUDEM DOLE,1,,98,,23816,23816,Slovakia
4853,BANNERS - Start A Riot,11,,72,,2625,23812,Slovakia
4854,Olivia Rodrigo - all-american bitch,1,,103,,23799,23799,Slovakia
4855,Future - LIL DEMON,1,,175,,23789,23789,Slovakia
4856,Viktor Sheen - Příběhy,2,,47,,15296,23778,Slovakia
4857,mgk - RAP DEVIL,4,,103,,6853,23776,Slovakia
4858,Karlo - Dopyt,1,,184,,23758,23758,Slovakia
4859,Radikal Chef - Marocchino,1,,135,,23755,23755,Slovakia
4860,Mairee - Papapa,2,,74,,21031,23755,Slovakia
4861,21 Savage - dangerous,1,,121,,23749,23749,Slovakia
4862,League of Legends - GODS,1,,90,,23749,23749,Slovakia
4863,Kakauko King - cocoa,1,,51,,23743,23743,Slovakia
4864,Puerto - Som sám,2,,170,,12298,23721,Slovakia
4865,Metro Boomin - On Time,1,,115,,23705,23705,Slovakia
4866,Ben Cristovao - Detox,1,,195,,23699,23699,Slovakia
4867,Sleepy Hallow - Deep End Freestyle,2,,126,,12333,23694,Slovakia
4868,True Damage - GIANTS,2,,91,,12308,23651,Slovakia
4869,"Sima - Noa Čo, Ha!",1,,126,,23635,23635,Slovakia
4870,John Legend - Bring Me Love,2,,153,,16127,23633,Slovakia
4871,Yeat - GEEK TIMË,1,,183,,23630,23630,Slovakia
4872,Lvcas Dope - Lítat,3,,60,,10514,23623,Slovakia
4873,JENNIE - Handlebars,1,,191,,23598,23598,Slovakia
4874,The xx - On Hold,6,,53,,5413,23591,Slovakia
4875,Ego - CHLAD,1,,60,,23532,23532,Slovakia
4876,Juice WRLD - Reminds Me Of You,2,,163,,14019,23524,Slovakia
4877,J Balvin - QUE PRETENDES,2,,64,,14296,23511,Slovakia
4878,Pharrell Williams - Double Life,1,,192,,23468,23468,Slovakia
4879,Separ - Výborný Človek,4,,96,,7176,23425,Slovakia
4880,Frayer Flexking - Nehehe,2,,193,,14206,23417,Slovakia
4881,Luca Brassi10x - Bipolar,1,,182,,23399,23399,Slovakia
4882,Sabrina Carpenter - Busy Woman,1,,189,,23396,23396,Slovakia
4883,Zedd - Beautiful Now,11,,48,,3218,23393,Slovakia
4884,Shimmi - Wake up,1,,196,,23392,23392,Slovakia
4885,Hex - Keď Sme Sami,1,,194,,23389,23389,Slovakia
4886,Shimmi - Astronaut,1,,197,,23387,23387,Slovakia
4887,LANY - Thru These Tears,5,,168,,5250,23366,Slovakia
4888,Dame - Ďalšia,1,,122,,23359,23359,Slovakia
4889,Momo - Badboy,1,,75,,23340,23340,Slovakia
4890,Future - Magic Don Juan (Princess Diana),1,,173,,23321,23321,Slovakia
4891,Ego - RAPSTAR - Dm,1,,63,,23304,23304,Slovakia
4892,Anne-Marie - Birthday,2,,85,,13075,23300,Slovakia
4893,Drake - 8am in Charlotte,1,,97,,23292,23292,Slovakia
4894,benny blanco - You,2,,135,,12738,23260,Slovakia
4895,Lil Skies - i,3,,95,,9694,23256,Slovakia
4896,Sexyy Red - Fat Juicy & Wet,1,,196,,23246,23246,Slovakia
4897,LunchMoney Lewis - Bills,16,,76,,1915,23235,Slovakia
4898,Cardi B - Press,2,,53,,14726,23226,Slovakia
4899,Drake - Fear Of Heights,1,,100,,23225,23225,Slovakia
4900,Marko Damian - Jedináčik,1,,102,,23207,23207,Slovakia
4901,Boy Wonder - Človek z planéty Zem,1,,60,,23201,23201,Slovakia
4902,Twenty One Pilots - Overcompensate,1,,138,,23174,23174,Slovakia
4903,Momo - Shisha,3,,57,,11000,23150,Slovakia
4904,Dame - Keď sme spolu,1,,126,,23122,23122,Slovakia
4905,Lil Uzi Vert - Aye,1,,106,,23117,23117,Slovakia
4906,Strapo - Mávali Lóvami,3,,75,,9072,23116,Slovakia
4907,Palermo - ASI TO TAK MALO BYŤ,1,,198,,23108,23108,Slovakia
4908,Lana Del Rey - Mariners Apartment Complex,3,,65,,9944,23096,Slovakia
4909,Vigiland - Shots & Squats,13,,32,,3913,23064,Slovakia
4910,Bryson Tiller - Don't,12,,91,,2241,23063,Slovakia
4911,Momo - Progress,1,,107,,23062,23062,Slovakia
4912,Logic - One Day,3,,47,,10669,23050,Slovakia
4913,Sigala - Give Me Your Love,12,,101,,2404,23048,Slovakia
4914,Billie Eilish - goodbye,2,,47,,14687,23047,Slovakia
4915,Ben Cristovao - ZVÍŘE,1,,108,,23045,23045,Slovakia
4916,Karlo - Colgate,1,,196,,23043,23043,Slovakia
4917,Mumford & Sons - Believe,16,,36,,3217,23033,Slovakia
4918,Måneskin - Morirò da Re,2,,193,,11990,23014,Slovakia
4919,DJ Prod - Dalsia,1,,120,,22987,22987,Slovakia
4920,Ego - CHILLIN IN THE CLUB - Em,1,,66,,22946,22946,Slovakia
